Airport,Year,Month,Domestic_Inbound,Domestic_Outbound,Domestic_Total,International_Inbound,International_Outbound,International_Total,Total_Inbound,Total_Outbound,Total_Passengers
MELBOURNE,2009,5,776173,775039,1551212,173774,197709,371483,949947,972748,1922695
MELBOURNE,2009,6,721727,758140,1479867,178162,218630,396792,899889,976770,1876659
MELBOURNE,2009,7,837988,809609,1647597,240001,197523,437524,1077989,1007132,2085121
MELBOURNE,2009,8,823229,827693,1650922,203480,205689,409169,1026709,1033382,2060091
MELBOURNE,2009,9,835205,851672,1686877,219950,222581,442531,1055155,1074253,2129408
MELBOURNE,2009,10,898516,877825,1776341,249880,207089,456969,1148396,1084914,2233310
MELBOURNE,2009,11,871745,868621,1740366,218576,228831,447407,1090321,1097452,2187773
MELBOURNE,2009,12,840898,858578,1699476,234725,279025,513750,1075623,1137603,2213226
MELBOURNE,2010,1,857377,826363,1683740,284826,243684,528510,1142203,1070047,2212250
MELBOURNE,2010,2,802637,808660,1611297,243752,204449,448201,1046389,1013109,2059498
MELBOURNE,2010,3,905092,921247,1826339,231673,239252,470925,1136765,1160499,2297264
MELBOURNE,2010,4,896389,873538,1769927,220800,219940,440740,1117189,1093478,2210667
MELBOURNE,2010,5,840775,841892,1682667,188710,221202,409912,1029485,1063094,2092579
MELBOURNE,2010,6,819152,851471,1670623,208773,257409,466182,1027925,1108880,2136805
MELBOURNE,2010,7,944778,913028,1857806,283636,231976,515612,1228414,1145004,2373418
MELBOURNE,2010,8,913529,920169,1833698,231395,241959,473354,1144924,1162128,2307052
MELBOURNE,2010,9,935099,941432,1876531,255664,259528,515192,1190763,1200960,2391723
MELBOURNE,2010,10,981550,974228,1955778,286793,239495,526288,1268343,1213723,2482066
MELBOURNE,2010,11,936055,926714,1862769,240786,250417,491203,1176841,1177131,2353972
MELBOURNE,2010,12,933226,957852,1891078,265242,321150,586392,1198468,1279002,2477470
MELBOURNE,2011,1,932364,895173,1827537,336970,290873,627843,1269334,1186046,2455380
MELBOURNE,2011,2,807515,802662,1610177,274243,220878,495121,1081758,1023540,2105298
MELBOURNE,2011,3,928617,924483,1853100,243754,237994,481748,1172371,1162477,2334848
MELBOURNE,2011,4,915423,915413,1830836,250130,274680,524810,1165553,1190093,2355646
MELBOURNE,2011,5,872415,876279,1748694,230962,247707,478669,1103377,1123986,2227363
MELBOURNE,2011,6,797066,804285,1601351,223865,273382,497247,1020931,1077667,2098598
MELBOURNE,2011,7,907802,900980,1808782,309728,262089,571817,1217530,1163069,2380599
MELBOURNE,2011,8,875410,876729,1752139,259446,261977,521423,1134856,1138706,2273562
MELBOURNE,2011,9,862222,882369,1744591,263756,282047,545803,1125978,1164416,2290394
MELBOURNE,2011,10,933886,910870,1844756,306328,247114,553442,1240214,1157984,2398198
MELBOURNE,2011,11,903717,890863,1794580,267990,269556,537546,1171707,1160419,2332126
MELBOURNE,2011,12,879421,910582,1790003,281266,344223,625489,1160687,1254805,2415492
MELBOURNE,2012,1,926139,886181,1812320,354018,306119,660137,1280157,1192300,2472457
MELBOURNE,2012,2,830879,821103,1651982,291804,232419,524223,1122683,1053522,2176205
MELBOURNE,2012,3,932200,936193,1868393,268269,279024,547293,1200469,1215217,2415686
MELBOURNE,2012,4,897991,892848,1790839,266969,271006,537975,1164960,1163854,2328814
MELBOURNE,2012,5,874047,871643,1745690,230069,259264,489333,1104116,1130907,2235023
MELBOURNE,2012,6,836515,858023,1694538,248038,295361,543399,1084553,1153384,2237937
MELBOURNE,2012,7,953894,944955,1898849,316164,261920,578084,1270058,1206875,2476933
MELBOURNE,2012,8,935216,929624,1864840,271345,275906,547251,1206561,1205530,2412091
MELBOURNE,2012,9,931489,954733,1886222,284472,291959,576431,1215961,1246692,2462653
MELBOURNE,2012,10,1002582,981939,1984521,323971,261191,585162,1326553,1243130,2569683
MELBOURNE,2012,11,1003285,988212,1991497,281637,289422,571059,1284922,1277634,2562556
MELBOURNE,2012,12,939234,969425,1908659,302814,356081,658895,1242048,1325506,2567554
MELBOURNE,2013,1,980802,928327,1909129,363773,309819,673592,1344575,1238146,2582721
MELBOURNE,2013,2,857315,842347,1699662,290165,245270,535435,1147480,1087617,2235097
MELBOURNE,2013,3,958278,995662,1953940,284291,298294,582585,1242569,1293956,2536525
MELBOURNE,2013,4,957148,924505,1881653,284224,278932,563156,1241372,1203437,2444809
MELBOURNE,2013,5,889504,893160,1782664,247987,284390,532377,1137491,1177550,2315041
MELBOURNE,2013,6,861377,881739,1743116,266815,316664,583479,1128192,1198403,2326595
MELBOURNE,2013,7,1027044,1007540,2034584,350003,299718,649721,1377047,1307258,2684305
MELBOURNE,2013,8,978746,973072,1951818,309206,314962,624168,1287952,1288034,2575986
MELBOURNE,2013,9,944229,957575,1901804,308437,314280,622717,1252666,1271855,2524521
MELBOURNE,2013,10,1042381,1027168,2069549,347223,277637,624860,1389604,1304805,2694409
MELBOURNE,2013,11,993447,978633,1972080,297331,296101,593432,1290778,1274734,2565512
MELBOURNE,2013,12,990722,1017563,2008285,334315,392306,726621,1325037,1409869,2734906
MELBOURNE,2014,1,1015397,972715,1988112,405925,345753,751678,1421322,1318468,2739790
MELBOURNE,2014,2,879950,874523,1754473,317446,271754,589200,1197396,1146277,2343673
MELBOURNE,2014,3,982380,989492,1971872,298547,301050,599597,1280927,1290542,2571469
MELBOURNE,2014,4,970657,965801,1936458,314516,330983,645499,1285173,1296784,2581957
MELBOURNE,2014,5,919075,914120,1833195,288008,311686,599694,1207083,1225806,2432889
MELBOURNE,2014,6,883595,924070,1807665,283842,355095,638937,1167437,1279165,2446602
MELBOURNE,2014,7,1022903,993072,2015975,396854,328613,725467,1419757,1321685,2741442
MELBOURNE,2014,8,979763,975378,1955141,323724,340678,664402,1303487,1316056,2619543
MELBOURNE,2014,9,966478,975178,1941656,337512,339350,676862,1303990,1314528,2618518
MELBOURNE,2014,10,1084809,1063726,2148535,381908,312662,694570,1466717,1376388,2843105
MELBOURNE,2014,11,1001601,994496,1996097,328293,335780,664073,1329894,1330276,2660170
MELBOURNE,2014,12,994717,1020431,2015148,355406,417081,772487,1350123,1437512,2787635
MELBOURNE,2015,1,1004854,948075,1952929,438126,370081,808207,1442980,1318156,2761136
MELBOURNE,2015,2,900984,891650,1792634,365109,313219,678328,1266093,1204869,2470962
MELBOURNE,2015,3,1005878,1039069,2044947,345323,371197,716520,1351201,1410266,2761467
MELBOURNE,2015,4,996733,964471,1961204,340239,344512,684751,1336972,1308983,2645955
MELBOURNE,2015,5,936622,936219,1872841,302738,334198,636936,1239360,1270417,2509777
MELBOURNE,2015,6,892847,934705,1827552,308765,379573,688338,1201612,1314278,2515890
MELBOURNE,2015,7,1088788,1042230,2131018,420433,358670,779103,1509221,1400900,2910121
MELBOURNE,2015,8,987007,994987,1981994,363372,369533,732905,1350379,1364520,2714899
MELBOURNE,2015,9,1003849,1002529,2006378,373604,370822,744426,1377453,1373351,2750804
MELBOURNE,2015,10,1087942,1081715,2169657,422440,352894,775334,1510382,1434609,2944991
MELBOURNE,2015,11,1040806,1038007,2078813,369057,367768,736825,1409863,1405775,2815638
MELBOURNE,2015,12,1042951,1067979,2110930,408817,468826,877643,1451768,1536805,2988573
MELBOURNE,2016,1,1054336,987466,2041802,479446,415848,895294,1533782,1403314,2937096
MELBOURNE,2016,2,962294,958670,1920964,409332,354902,764234,1371626,1313572,2685198
MELBOURNE,2016,3,1040159,1071754,2111913,375712,400070,775782,1415871,1471824,2887695
MELBOURNE,2016,4,1034619,975844,2010463,377543,363931,741474,1412162,1339775,2751937
MELBOURNE,2016,5,965286,979592,1944878,329015,361483,690498,1294301,1341075,2635376
MELBOURNE,2016,6,934008,983208,1917216,344024,421392,765416,1278032,1404600,2682632
MELBOURNE,2016,7,1099867,1051762,2151629,473996,402026,876022,1573863,1453788,3027651
MELBOURNE,2016,8,1007425,1007861,2015286,387190,393644,780834,1394615,1401505,2796120
MELBOURNE,2016,9,1059435,1055705,2115140,407615,395718,803333,1467050,1451423,2918473
MELBOURNE,2016,10,1093450,1100268,2193718,439964,373475,813439,1533414,1473743,3007157
MELBOURNE,2016,11,1081488,1066390,2147878,386213,394006,780219,1467701,1460396,2928097
MELBOURNE,2016,12,1063853,1097863,2161716,444950,511091,956041,1508803,1608954,3117757
MELBOURNE,2017,1,1090953,1037134,2128087,523394,456706,980100,1614347,1493840,3108187
MELBOURNE,2017,2,936529,925300,1861829,424162,354176,778338,1360691,1279476,2640167
MELBOURNE,2017,3,1067607,1069795,2137402,388096,397069,785165,1455703,1466864,2922567
MELBOURNE,2017,4,1046704,1038005,2084709,421407,426800,848207,1468111,1464805,2932916
MELBOURNE,2017,5,982991,993236,1976227,355754,384545,740299,1338745,1377781,2716526
MELBOURNE,2017,6,966297,988130,1954427,368104,439357,807461,1334401,1427487,2761888
MELBOURNE,2017,7,1109391,1101270,2210661,498958,427923,926881,1608349,1529193,3137542
MELBOURNE,2017,8,1032519,1026705,2059224,417818,422697,840515,1450337,1449402,2899739
MELBOURNE,2017,9,1047892,1061680,2109572,428355,438578,866933,1476247,1500258,2976505
MELBOURNE,2017,10,1156852,1133498,2290350,486720,396510,883230,1643572,1530008,3173580
MELBOURNE,2017,11,1115131,1106079,2221210,419680,431707,851387,1534811,1537786,3072597
MELBOURNE,2017,12,1083418,1118622,2202040,478099,537167,1015266,1561517,1655789,3217306
MELBOURNE,2018,1,1109308,1061660,2170968,547626,473098,1020724,1656934,1534758,3191692
MELBOURNE,2018,2,968029,959519,1927548,469329,401858,871187,1437358,1361377,2798735
MELBOURNE,2018,3,1098311,1128272,2226583,445563,464345,909908,1543874,1592617,3136491
MELBOURNE,2018,4,1084246,1051772,2136018,453020,441242,894262,1537266,1493014,3030280
MELBOURNE,2018,5,1000156,1007655,2007811,387395,413425,800820,1387551,1421080,2808631
MELBOURNE,2018,6,962605,1010009,1972614,410590,492367,902957,1373195,1502376,2875571
MELBOURNE,2018,7,1149198,1116250,2265448,538582,455634,994216,1687780,1571884,3259664
MELBOURNE,2018,8,1074421,1068580,2143001,464566,473550,938116,1538987,1542130,3081117
MELBOURNE,2018,9,1057707,1073931,2131638,471762,479739,951501,1529469,1553670,3083139
MELBOURNE,2018,10,1166132,1142931,2309063,523788,436520,960308,1689920,1579451,3269371
MELBOURNE,2018,11,1117298,1107531,2224829,461965,473126,935091,1579263,1580657,3159920
MELBOURNE,2018,12,1066835,1110389,2177224,481836,562958,1044794,1548671,1673347,3222018
MELBOURNE,2019,1,1121723,1066341,2188064,568799,501288,1070087,1690522,1567629,3258151
MELBOURNE,2019,2,981359,971364,1952723,483548,405796,889344,1464907,1377160,2842067
MELBOURNE,2019,3,1086603,1092582,2179185,441993,443824,885817,1528596,1536406,3065002
MELBOURNE,2019,4,1087004,1087168,2174172,454777,480480,935257,1541781,1567648,3109429
MELBOURNE,2019,5,1010459,1006610,2017069,414406,429113,843519,1424865,1435723,2860588
MELBOURNE,2019,6,944965,1000243,1945208,413493,488023,901516,1358458,1488266,2846724
MELBOURNE,2019,7,1142322,1109884,2252206,532482,460719,993201,1674804,1570603,3245407
MELBOURNE,2019,8,1080083,1074712,2154795,469163,473554,942717,1549246,1548266,3097512
MELBOURNE,2019,9,1069451,1092161,2161612,459116,468307,927423,1528567,1560468,3089035
MELBOURNE,2019,10,1187346,1159072,2346418,504030,427549,931579,1691376,1586621,3277997
MELBOURNE,2019,11,1122505,1098922,2221427,460493,466560,927053,1582998,1565482,3148480
MELBOURNE,2019,12,1084222,1138546,2222768,495779,575352,1071131,1580001,1713898,3293899
MELBOURNE,2020,1,1116371,1053603,2169974,581276,514803,1096079,1697647,1568406,3266053
MELBOURNE,2020,2,921157,934726,1855883,408642,334254,742896,1329799,1268980,2598779
MELBOURNE,2020,3,624922,619391,1244313,244268,227490,471758,869190,846881,1716071
MELBOURNE,2020,4,20061,21697,41758,5448,12355,17803,25509,34052,59561
MELBOURNE,2020,5,29128,28400,57528,5643,9003,14646,34771,37403,72174
MELBOURNE,2020,6,60190,62328,122518,6431,9456,15887,66621,71784,138405
MELBOURNE,2020,7,29537,31636,61173,49,12705,12754,29586,44341,73927
MELBOURNE,2020,8,6854,13444,20298,0,14761,14761,6854,28205,35059
MELBOURNE,2020,9,8430,14941,23371,0,12320,12320,8430,27261,35691
MELBOURNE,2020,10,12720,14654,27374,0,10603,10603,12720,25257,37977
MELBOURNE,2020,11,48680,50242,98922,511,8346,8857,49191,58588,107779
MELBOURNE,2020,12,340896,398933,739829,5098,10989,16087,345994,409922,755916
MELBOURNE,2021,1,338480,286543,625023,6753,10340,17093,345233,296883,642116
MELBOURNE,2021,2,207398,195779,403177,3119,8122,11241,210517,203901,414418
MELBOURNE,2021,3,479091,494543,973634,1798,8153,9951,480889,502696,983585
MELBOURNE,2021,4,702091,692032,1394123,10375,16770,27145,712466,708802,1421268
MELBOURNE,2021,5,599667,601938,1201605,25732,24656,50388,625399,626594,1251993
MELBOURNE,2021,6,152189,168931,321120,10613,14502,25115,162802,183433,346235
MELBOURNE,2021,7,225224,184414,409638,22227,26795,49022,247451,211209,458660
MELBOURNE,2021,8,33142,25526,58668,3681,8033,11714,36823,33559,70382
MELBOURNE,2021,9,15886,15063,30949,2201,7918,10119,18087,22981,41068
MELBOURNE,2021,10,21168,15719,36887,2111,9855,11966,23279,25574,48853
MELBOURNE,2021,11,165347,169714,335061,19788,25339,45127,185135,195053,380188
MELBOURNE,2021,12,451517,522284,973801,64060,63649,127709,515577,585933,1101510
MELBOURNE,2022,1,571917,515075,1086992,84811,58865,143676,656728,573940,1230668
MELBOURNE,2022,2,496393,503676,1000069,89738,54225,143963,586131,557901,1144032
MELBOURNE,2022,3,753316,751571,1504887,107926,95493,203419,861242,847064,1708306
MELBOURNE,2022,4,958109,966159,1924268,157741,163915,321656,1115850,1130074,2245924
MELBOURNE,2022,5,861600,868868,1730468,182478,180486,362964,1044078,1049354,2093432
MELBOURNE,2022,6,886863,942296,1829159,211256,253957,465213,1098119,1196253,2294372
MELBOURNE,2022,7,980671,937906,1918577,318139,273435,591574,1298810,1211341,2510151
MELBOURNE,2022,8,871004,884415,1755419,289587,260606,550193,1160591,1145021,2305612
MELBOURNE,2022,9,942733,938395,1881128,300395,284303,584698,1243128,1222698,2465826
MELBOURNE,2022,10,962271,980846,1943117,335167,273556,608723,1297438,1254402,2551840
MELBOURNE,2022,11,949257,930494,1879751,333340,322667,656007,1282597,1253161,2535758
MELBOURNE,2022,12,918537,937459,1855996,353353,422088,775441,1271890,1359547,2631437
MELBOURNE,2023,1,951384,924241,1875625,445135,385246,830381,1396519,1309487,2706006
MELBOURNE,2023,2,821901,821353,1643254,381441,282806,664247,1203342,1104159,2307501
MELBOURNE,2023,3,997609,978577,1976186,370815,352659,723474,1368424,1331236,2699660
MELBOURNE,2023,4,948194,972933,1921127,380077,397622,777699,1328271,1370555,2698826
MELBOURNE,2023,5,919970,928001,1847971,356854,382672,739526,1276824,1310673,2587497
MELBOURNE,2023,6,891770,939062,1830832,376556,443993,820549,1268326,1383055,2651381
MELBOURNE,2023,7,1009111,981811,1990922,499513,416165,915678,1508624,1397976,2906600
MELBOURNE,2023,8,972529,981256,1953785,430491,418894,849385,1403020,1400150,2803170
MELBOURNE,2023,9,1003307,988183,1991490,453183,438763,891946,1456490,1426946,2883436
MELBOURNE,2023,10,1040251,1061215,2101466,481237,403512,884749,1521488,1464727,2986215
MELBOURNE,2023,11,1040114,1028416,2068530,434191,441269,875460,1474305,1469685,2943990
MELBOURNE,2023,12,997117,1032298,2029415,470891,557019,1027910,1468008,1589317,3057325
MELBOURNE,2024,1,1031539,999175,2030714,594279,484399,1078678,1625818,1483574,3109392
MELBOURNE,2024,2,959745,964951,1924696,502887,403998,906885,1462632,1368949,2831581
MELBOURNE,2024,3,1018694,1056796,2075490,443524,468982,912506,1462218,1525778,2987996
MELBOURNE,2024,4,1012617,979522,1992139,447712,432555,880267,1460329,1412077,2872406
MELBOURNE,2024,5,941908,950149,1892057,393502,425979,819481,1335410,1376128,2711538
MELBOURNE,2024,6,898479,930401,1828880,422064,497667,919731,1320543,1428068,2748611
NEWCASTLE,2009,1,51819,51575,103394,0,0,0,51819,51575,103394
NEWCASTLE,2009,2,43177,42024,85201,0,0,0,43177,42024,85201
NEWCASTLE,2009,3,49738,48281,98019,0,0,0,49738,48281,98019
NEWCASTLE,2009,4,49517,48395,97912,0,0,0,49517,48395,97912
NEWCASTLE,2009,5,47721,47047,94768,0,0,0,47721,47047,94768
NEWCASTLE,2009,6,43145,41421,84566,0,0,0,43145,41421,84566
NEWCASTLE,2009,7,48327,48162,96489,0,0,0,48327,48162,96489
NEWCASTLE,2009,8,47565,46462,94027,0,0,0,47565,46462,94027
NEWCASTLE,2009,9,47397,45893,93290,0,0,0,47397,45893,93290
NEWCASTLE,2009,10,51128,49831,100959,0,0,0,51128,49831,100959
NEWCASTLE,2009,11,48469,47832,96301,0,0,0,48469,47832,96301
NEWCASTLE,2009,12,47540,45271,92811,0,0,0,47540,45271,92811
NEWCASTLE,2010,1,45797,45624,91421,0,0,0,45797,45624,91421
NEWCASTLE,2010,2,42718,41936,84654,0,0,0,42718,41936,84654
NEWCASTLE,2010,3,50078,48621,98699,0,0,0,50078,48621,98699
NEWCASTLE,2010,4,48456,48416,96872,0,0,0,48456,48416,96872
NEWCASTLE,2010,5,46530,45764,92294,0,0,0,46530,45764,92294
NEWCASTLE,2010,6,45458,44159,89617,0,0,0,45458,44159,89617
NEWCASTLE,2010,7,50443,51540,101983,0,0,0,50443,51540,101983
NEWCASTLE,2010,8,49383,48098,97481,0,0,0,49383,48098,97481
NEWCASTLE,2010,9,50720,51415,102135,0,0,0,50720,51415,102135
NEWCASTLE,2010,10,56398,55577,111975,0,0,0,56398,55577,111975
NEWCASTLE,2010,11,53477,54025,107502,0,0,0,53477,54025,107502
NEWCASTLE,2010,12,57032,54344,111376,0,0,0,57032,54344,111376
NEWCASTLE,2011,1,52920,52748,105668,0,0,0,52920,52748,105668
NEWCASTLE,2011,2,43956,44185,88141,0,0,0,43956,44185,88141
NEWCASTLE,2011,3,50812,51146,101958,0,0,0,50812,51146,101958
NEWCASTLE,2011,4,50766,50560,101326,0,0,0,50766,50560,101326
NEWCASTLE,2011,5,47891,48428,96319,0,0,0,47891,48428,96319
NEWCASTLE,2011,6,42562,42876,85438,0,0,0,42562,42876,85438
NEWCASTLE,2011,7,50065,50800,100865,0,0,0,50065,50800,100865
NEWCASTLE,2011,8,49591,49141,98732,0,0,0,49591,49141,98732
NEWCASTLE,2011,9,50244,51041,101285,0,0,0,50244,51041,101285
NEWCASTLE,2011,10,54573,54387,108960,0,0,0,54573,54387,108960
NEWCASTLE,2011,11,50645,51015,101660,0,0,0,50645,51015,101660
NEWCASTLE,2011,12,51083,49724,100807,0,0,0,51083,49724,100807
NEWCASTLE,2012,1,49790,51020,100810,0,0,0,49790,51020,100810
NEWCASTLE,2012,2,45246,45691,90937,0,0,0,45246,45691,90937
NEWCASTLE,2012,3,52116,51954,104070,0,0,0,52116,51954,104070
NEWCASTLE,2012,4,48292,48472,96764,0,0,0,48292,48472,96764
NEWCASTLE,2012,5,49194,49299,98493,0,0,0,49194,49299,98493
NEWCASTLE,2012,6,45024,45769,90793,0,0,0,45024,45769,90793
NEWCASTLE,2012,7,49547,49194,98741,0,0,0,49547,49194,98741
NEWCASTLE,2012,8,47917,48401,96318,0,0,0,47917,48401,96318
NEWCASTLE,2012,9,49514,50569,100083,0,0,0,49514,50569,100083
NEWCASTLE,2012,10,52465,52025,104490,0,0,0,52465,52025,104490
NEWCASTLE,2012,11,51326,51672,102998,0,0,0,51326,51672,102998
NEWCASTLE,2012,12,50780,49146,99926,0,0,0,50780,49146,99926
NEWCASTLE,2013,1,48720,49719,98439,0,0,0,48720,49719,98439
NEWCASTLE,2013,2,43551,44133,87684,0,0,0,43551,44133,87684
NEWCASTLE,2013,3,51331,50302,101633,0,0,0,51331,50302,101633
NEWCASTLE,2013,4,50378,51919,102297,0,0,0,50378,51919,102297
NEWCASTLE,2013,5,47199,47472,94671,0,0,0,47199,47472,94671
NEWCASTLE,2013,6,45361,45416,90777,0,0,0,45361,45416,90777
NEWCASTLE,2013,7,51960,52133,104093,0,0,0,51960,52133,104093
NEWCASTLE,2013,8,50219,50413,100632,0,0,0,50219,50413,100632
NEWCASTLE,2013,9,51392,52515,103907,0,0,0,51392,52515,103907
NEWCASTLE,2013,10,54572,54561,109133,0,0,0,54572,54561,109133
NEWCASTLE,2013,11,54211,53566,107777,0,0,0,54211,53566,107777
NEWCASTLE,2013,12,53282,52192,105474,0,0,0,53282,52192,105474
NEWCASTLE,2014,1,50137,51529,101666,0,0,0,50137,51529,101666
NEWCASTLE,2014,2,42668,43461,86129,0,0,0,42668,43461,86129
NEWCASTLE,2014,3,50262,50391,100653,0,0,0,50262,50391,100653
NEWCASTLE,2014,4,47587,47954,95541,0,0,0,47587,47954,95541
NEWCASTLE,2014,5,46954,47987,94941,0,0,0,46954,47987,94941
NEWCASTLE,2014,6,45169,45097,90266,0,0,0,45169,45097,90266
NEWCASTLE,2014,7,50510,51019,101529,0,0,0,50510,51019,101529
NEWCASTLE,2014,8,48803,48481,97284,0,0,0,48803,48481,97284
NEWCASTLE,2014,9,49730,50530,100260,0,0,0,49730,50530,100260
NEWCASTLE,2014,10,53687,53479,107166,0,0,0,53687,53479,107166
NEWCASTLE,2014,11,48507,48757,97264,0,0,0,48507,48757,97264
NEWCASTLE,2014,12,48887,46957,95844,0,0,0,48887,46957,95844
NEWCASTLE,2015,1,45820,47358,93178,0,0,0,45820,47358,93178
NEWCASTLE,2015,2,39828,40397,80225,0,0,0,39828,40397,80225
NEWCASTLE,2015,3,46998,46902,93900,0,0,0,46998,46902,93900
NEWCASTLE,2015,4,46382,46468,92850,0,0,0,46382,46468,92850
NEWCASTLE,2015,5,46585,46832,93417,0,0,0,46585,46832,93417
NEWCASTLE,2015,6,45252,45669,90921,0,0,0,45252,45669,90921
NEWCASTLE,2015,7,51791,52088,103879,0,0,0,51791,52088,103879
NEWCASTLE,2015,8,48158,47567,95725,0,0,0,48158,47567,95725
NEWCASTLE,2015,9,49787,50528,100315,0,0,0,49787,50528,100315
NEWCASTLE,2015,10,53226,53114,106340,0,0,0,53226,53114,106340
NEWCASTLE,2015,11,49346,50066,99412,0,0,0,49346,50066,99412
NEWCASTLE,2015,12,50922,49590,100512,0,0,0,50922,49590,100512
NEWCASTLE,2016,1,46952,48275,95227,0,0,0,46952,48275,95227
NEWCASTLE,2016,2,44280,45153,89433,0,0,0,44280,45153,89433
NEWCASTLE,2016,3,50766,50326,101092,0,0,0,50766,50326,101092
NEWCASTLE,2016,4,46121,48685,94806,0,0,0,46121,48685,94806
NEWCASTLE,2016,5,47968,47961,95929,0,0,0,47968,47961,95929
NEWCASTLE,2016,6,46132,46062,92194,0,0,0,46132,46062,92194
NEWCASTLE,2016,7,52867,53175,106042,0,0,0,52867,53175,106042
NEWCASTLE,2016,8,50653,50216,100869,0,0,0,50653,50216,100869
NEWCASTLE,2016,9,53555,54507,108062,0,0,0,53555,54507,108062
NEWCASTLE,2016,10,57411,56414,113825,0,0,0,57411,56414,113825
NEWCASTLE,2016,11,52703,53000,105703,0,0,0,52703,53000,105703
NEWCASTLE,2016,12,54559,53371,107930,0,0,0,54559,53371,107930
NEWCASTLE,2017,1,54287,54089,108376,0,0,0,54287,54089,108376
NEWCASTLE,2017,2,44928,44996,89924,0,0,0,44928,44996,89924
NEWCASTLE,2017,3,51795,52664,104459,0,0,0,51795,52664,104459
NEWCASTLE,2017,4,54660,53913,108573,0,0,0,54660,53913,108573
NEWCASTLE,2017,5,49583,50483,100066,0,0,0,49583,50483,100066
NEWCASTLE,2017,6,47872,47860,95732,0,0,0,47872,47860,95732
NEWCASTLE,2017,7,54242,54374,108616,0,0,0,54242,54374,108616
NEWCASTLE,2017,8,49586,49587,99173,0,0,0,49586,49587,99173
NEWCASTLE,2017,9,54789,55360,110149,0,0,0,54789,55360,110149
NEWCASTLE,2017,10,58070,58060,116130,0,0,0,58070,58060,116130
NEWCASTLE,2017,11,55762,55651,111413,0,0,0,55762,55651,111413
NEWCASTLE,2017,12,56807,55893,112700,0,0,0,56807,55893,112700
NEWCASTLE,2018,1,52052,52721,104773,0,0,0,52052,52721,104773
NEWCASTLE,2018,2,46282,46490,92772,0,0,0,46282,46490,92772
NEWCASTLE,2018,3,53843,53255,107098,0,0,0,53843,53255,107098
NEWCASTLE,2018,4,51911,53359,105270,0,0,0,51911,53359,105270
NEWCASTLE,2018,5,51059,50825,101884,0,0,0,51059,50825,101884
